placa,marca,modelo,tipo,ano,cor,categoria,combustivel,cidade_emplacamento,clonado,num_infracoes
ATG2X73,Honda,Biz,moto,2015,prata,particular,gasolina,Chapecó,0,1
IWI0P17,Suzuki,Yes 125,moto,2022,preto,particular,flex,Lages,0,2
MUR6W88,Renault,Sandero,passeio,2010,branco,particular,gasolina,Blumenau,0,2
AKW2N81,Ford,Fusion,passeio,2024,cinza,particular,flex,Palhoça,0,0
KGT9F30,Yamaha,Factor 125,moto,2021,amarelo,particular,flex,Florianópolis,0,3
KTN9H63,Peugeot,2008,SUV,2021,vermelho,particular,flex,Lages,0,2
DGP2N56,Ford,EcoSport,SUV,2025,branco,particular,gasolina,Brusque,0,0
ZOX9K89,Hyundai,Azera,passeio,2021,branco,particular,flex,Joinville,0,0
MNS2G58,Chevrolet,Tracker,SUV,2023,vermelho,aluguel,gasolina,Araranguá,0,3
UJZ4X55,Honda,HR-V,SUV,2021,preto,particular,gasolina,Lages,0,2
ZJJ8P13,Fiat,Argo,passeio,2022,prata,particular,flex,São José,0,0
QBU4R08,Renault,Duster,SUV,2024,preto,particular,flex,Joinville,0,2
FPJ8T23,Chevrolet,Onix,passeio,2025,prata,particular,flex,Blumenau,0,1
EIR2B10,Jeep,Compass,SUV,2022,preto,particular,diesel,Caçador,0,1
OWZ8T17,Hyundai,Creta,SUV,2024,branco,particular,flex,Blumenau,0,2
PBK9G53,Volkswagen,Gol,passeio,2013,marrom,particular,flex,Rio do Sul,0,1
JFN2F65,Volkswagen,Voyage,passeio,2024,prata,particular,flex,Chapecó,1,8
WPI8B43,Hyundai,Creta,SUV,2025,branco,particular,gasolina,Palhoça,0,2
PLL8N38,Volkswagen,Virtus,passeio,2025,cinza,particular,gasolina,Blumenau,0,2
EBN0X58,Ford,Fusion,passeio,2020,cinza,particular,diesel,Canoinhas,0,0
ORI8J65,Chevrolet,Spin,SUV,2013,prata,particular,flex,Araranguá,0,3
MWX0M18,Volkswagen,T-Cross,SUV,2021,amarelo,particular,flex,Itajaí,0,3
EJI7J82,Chevrolet,Tracker,SUV,2016,cinza,particular,flex,Rio do Sul,0,3
DLO2M73,Volkswagen,Gol,passeio,2009,verde,particular,flex,Concórdia,0,1
QQL5M47,Fiat,Mobi,passeio,2005,prata,particular,gasolina,Criciúma,0,0
PJX9E29,Hyundai,Azera,passeio,2019,branco,particular,flex,Blumenau,0,3
RKS6M62,Fiat,Mobi,passeio,2021,branco,particular,flex,Araranguá,0,1
CYL1R08,Fiat,Strada,utilitário,2021,prata,particular,flex,Florianópolis,0,3
NYT3S29,Toyota,Hilux,utilitário,2018,prata,particular,flex,Blumenau,0,2
JSJ4A88,Toyota,Yaris,passeio,2009,preto,aluguel,flex,Tubarão,0,3
QST6S64,Honda,Biz,moto,2025,preto,particular,flex,Itajaí,0,1
NKE0N37,Volkswagen,Polo,passeio,2018,cinza,particular,flex,Araranguá,0,1
WYE5L40,Toyota,SW4,SUV,2019,prata,particular,álcool,Florianópolis,0,2
IIK3D78,Renault,Sandero,passeio,2012,marrom,particular,flex,Lages,0,1
RHM1G00,Toyota,Corolla,passeio,2025,prata,particular,flex,Balneário Camboriú,0,2
DPS4O65,Yamaha,Factor 125,moto,2020,preto,particular,flex,Caçador,0,3
OEG1B21,Jeep,Compass,SUV,2020,branco,particular,flex,Lages,0,3
HQL5A69,Volkswagen,Gol,passeio,2009,prata,particular,flex,Itajaí,0,2
GAU7A69,Suzuki,Intruder 250,moto,2018,prata,particular,gasolina,Joinville,0,3
WTH5R46,Volkswagen,T-Cross,SUV,2017,prata,aluguel,flex,Itajaí,0,3
ZWI3V14,Jeep,Compass,SUV,2019,prata,particular,flex,Criciúma,0,0
SYE5S70,Honda,CG 160,moto,2019,prata,particular,flex,Blumenau,0,1
TIU4N92,Volkswagen,Virtus,passeio,2024,preto,particular,flex,Blumenau,0,0
YNA1Z00,Honda,CG 160,moto,2021,prata,particular,flex,Tubarão,0,3
YNA8B22,Toyota,Corolla,passeio,2025,prata,particular,flex,Florianópolis,0,0
LHM0S66,Renault,Logan,passeio,2020,branco,particular,flex,Florianópolis,0,0
OQX2A94,Renault,Logan,passeio,2025,prata,particular,flex,Araranguá,0,2
RNV0G78,Honda,CG 160,moto,2019,azul,particular,flex,São José,0,3
ICS8N31,Yamaha,Fazer 250,moto,2020,laranja,particular,flex,Florianópolis,0,0
THC7G32,Honda,Civic,passeio,2021,cinza,particular,flex,Blumenau,0,1
ABB1S14,Renault,Logan,passeio,2012,branco,particular,flex,Itajaí,0,3
LSY5X96,Jeep,Commander,SUV,2022,cinza,aluguel,gasolina,Blumenau,0,2
VEB1A55,Ford,Ka,passeio,2007,marrom,particular,flex,Caçador,0,0
RKR0I27,Volkswagen,T-Cross,SUV,2020,branco,particular,flex,Florianópolis,0,0
KHH0S29,Ford,Ranger,caminhão,2023,cinza,particular,diesel,Caçador,0,1
MMX7F15,Hyundai,Creta,SUV,2023,cinza,particular,flex,Itajaí,0,0
RRE3V83,Ford,Fusion,passeio,2007,preto,particular,flex,Laguna,0,2
CYD9E06,Honda,Civic,passeio,2025,preto,aluguel,flex,Itajaí,0,2
IMO8T75,Chevrolet,Spin,SUV,2013,azul,particular,gasolina,Balneário Camboriú,0,0
LUN9N34,Honda,Fit,passeio,2006,prata,particular,gasolina,Criciúma,0,2
NIM2Y68,Peugeot,208,passeio,2020,amarelo,particular,flex,Canoinhas,0,3
RTJ1I90,Hyundai,Creta,SUV,2009,branco,aluguel,flex,Balneário Camboriú,0,1
UWO1H63,Volkswagen,Virtus,passeio,2011,branco,particular,flex,Criciúma,0,2
FNI2D16,Honda,Civic,passeio,2024,prata,particular,diesel,Rio do Sul,0,2
QKR1C67,Peugeot,308,passeio,2021,preto,aluguel,flex,Blumenau,0,2
DGV6A35,Jeep,Renegade,SUV,2023,cinza,aluguel,flex,Chapecó,0,3
ROY9X37,Fiat,Strada,utilitário,2019,prata,particular,flex,Itajaí,0,3
TAB8A03,Chevrolet,Prisma,passeio,2018,cinza,particular,elétrico,Lages,0,0
KED1T18,Jeep,Compass,SUV,2023,cinza,particular,flex,Criciúma,0,2
NBT0K42,Fiat,Strada,utilitário,2023,vermelho,particular,flex,Brusque,0,3
DXP2K40,Yamaha,Factor 125,moto,2020,amarelo,particular,gasolina,Balneário Camboriú,0,1
AWZ6H67,Renault,Kwid,passeio,2025,branco,particular,flex,Balneário Camboriú,0,0
NLV2Q59,Renault,Kwid,passeio,2010,branco,particular,diesel,Blumenau,0,3
GIN9E50,Jeep,Renegade,SUV,2009,branco,particular,flex,Lages,0,3
LWJ5P24,Renault,Sandero,passeio,2018,azul,particular,flex,Itajaí,0,0
SHX6D33,Volkswagen,Gol,passeio,2018,branco,particular,flex,Palhoça,0,2
TTP6S30,Hyundai,HB20,passeio,2019,cinza,particular,gasolina,Laguna,0,1
WBK8V35,Volkswagen,Gol,passeio,2019,prata,particular,gasolina,Florianópolis,0,2
JIX6O43,Volkswagen,Virtus,passeio,2025,prata,particular,flex,Itajaí,0,3
DXP0K38,Volkswagen,Virtus,passeio,2021,prata,particular,gasolina,Chapecó,0,1
XEE1R34,Yamaha,Factor 125,moto,2025,prata,aluguel,flex,Joinville,0,2
DGU2Z52,Chevrolet,Prisma,passeio,2022,preto,particular,gasolina,Itajaí,0,3
OBB2O50,Ford,Fiesta,passeio,2012,prata,particular,flex,Balneário Camboriú,0,2
VRR3E90,Hyundai,HB20,passeio,2013,cinza,particular,flex,Lages,0,1
UYH0C58,Jeep,Renegade,SUV,2024,cinza,particular,álcool,Lages,0,1
HOC9A85,Hyundai,HB20,passeio,2018,cinza,particular,diesel,Florianópolis,0,2
WSI3N99,Volkswagen,Gol,passeio,2022,verde,particular,flex,Chapecó,0,1
JKQ9K66,Honda,HR-V,SUV,2020,branco,particular,flex,Itajaí,0,3
WCI8Q72,Chevrolet,S10,caminhão,2022,prata,aluguel,diesel,Florianópolis,0,1
HFB3O27,Hyundai,Creta,SUV,2023,cinza,particular,flex,Florianópolis,0,3
FTN2N37,Renault,Sandero,passeio,2018,preto,particular,flex,Brusque,0,3
XVD4P65,Fiat,Toro,utilitário,2007,preto,particular,álcool,Rio do Sul,0,3
XOX1Y41,Jeep,Compass,SUV,2013,branco,particular,álcool,Araranguá,0,3
UPC2M73,Toyota,SW4,SUV,2020,preto,particular,diesel,Blumenau,0,3
LVW2U89,Honda,Fit,passeio,2008,cinza,particular,gasolina,Criciúma,0,3
ULM1N46,Peugeot,308,passeio,2012,prata,particular,flex,Joinville,0,3
XYJ5U40,Renault,Duster,SUV,2021,cinza,aluguel,flex,Rio do Sul,0,0
ERJ1Q04,Hyundai,Creta,SUV,2024,preto,particular,flex,Chapecó,0,0
ALP4F50,Yamaha,XTZ 150,moto,2025,cinza,particular,flex,Itajaí,0,2
TVZ9X57,Chevrolet,Prisma,passeio,2006,branco,particular,flex,São José,0,2
OCF2Y51,Suzuki,Intruder 250,moto,2009,preto,particular,flex,São José,0,3
TKI0V57,Jeep,Renegade,SUV,2013,preto,aluguel,flex,Palhoça,0,0
DYH2N16,Chevrolet,Prisma,passeio,2010,amarelo,particular,diesel,Itajaí,0,0
FRD7K39,Volkswagen,Gol,passeio,2024,vermelho,particular,flex,Balneário Camboriú,0,3
WGZ3J01,Fiat,Strada,utilitário,2006,cinza,particular,flex,Florianópolis,0,0
DRH6M70,Ford,Ranger,caminhão,2018,prata,oficial,diesel,Xanxerê,0,1
BYM5P71,Hyundai,Creta,SUV,2023,cinza,particular,flex,Joinville,0,0
NKU3P11,Chevrolet,Onix,passeio,2013,prata,particular,gasolina,Criciúma,0,0
TYM1M00,Toyota,Corolla,passeio,2005,cinza,particular,flex,Florianópolis,0,0
SKE8N16,Jeep,Commander,SUV,2020,prata,aluguel,gasolina,Jaraguá do Sul,0,2
CKX8Q42,Renault,Duster,SUV,2022,verde,aluguel,flex,Florianópolis,0,1
SVM3E84,Suzuki,Yes 125,moto,2021,branco,aluguel,gasolina,Joinville,0,1
VCH5M63,Renault,Logan,passeio,2023,prata,particular,gasolina,Lages,0,3
CWC1R78,Hyundai,Tucson,SUV,2018,branco,particular,flex,Florianópolis,0,3
MXF5I79,Toyota,Corolla,passeio,2023,prata,particular,diesel,Caçador,0,0
ONT7D32,Toyota,SW4,SUV,2012,verde,particular,flex,Chapecó,0,2
ORU6M27,Renault,Logan,passeio,2020,branco,particular,flex,Canoinhas,0,0
YAO0N72,Jeep,Renegade,SUV,2021,cinza,particular,gasolina,Balneário Camboriú,0,3
PDI0F52,Renault,Logan,passeio,2019,branco,aluguel,gasolina,Itajaí,0,3
FNJ4M83,Volkswagen,Polo,passeio,2024,preto,particular,flex,Florianópolis,0,3
TVS3Q12,Volkswagen,Gol,passeio,2019,cinza,particular,flex,Chapecó,0,3
SJH4L68,Ford,Ranger,caminhão,2023,cinza,particular,diesel,Brusque,0,1
WJO9D52,Suzuki,Intruder 250,moto,2025,branco,particular,flex,Palhoça,0,3
ZMD9Q52,Chevrolet,S10,caminhão,2022,prata,aluguel,diesel,Tubarão,0,0
TIZ3T87,Ford,Fusion,passeio,2018,branco,aluguel,flex,Florianópolis,0,2
ZLD1B72,Hyundai,Creta,SUV,2020,branco,particular,flex,Laguna,0,2
VRG2E88,Fiat,Toro,utilitário,2023,azul,particular,flex,São José,0,0
OFB9T13,Renault,Duster,SUV,2024,amarelo,particular,flex,Lages,0,3
JZL5E86,Toyota,SW4,SUV,2022,prata,particular,diesel,Joinville,0,0
TBY5T67,Fiat,Argo,passeio,2009,cinza,particular,flex,Concórdia,0,2
AGC1V74,Hyundai,Creta,SUV,2021,cinza,particular,flex,Chapecó,0,0
LEL9T38,Volkswagen,Virtus,passeio,2020,prata,particular,gasolina,Jaraguá do Sul,0,2
QIO0N00,Honda,HR-V,SUV,2017,branco,particular,flex,Blumenau,0,1
MYY8B29,Honda,Biz,moto,2020,branco,particular,flex,Jaraguá do Sul,0,2
XSX3K69,Chevrolet,Prisma,passeio,2025,branco,particular,gasolina,Blumenau,0,3
CRF0Y49,Chevrolet,Spin,SUV,2014,branco,particular,gasolina,Chapecó,0,0
OJJ0M84,Honda,CG 160,moto,2023,preto,particular,gasolina,Blumenau,0,3
ULF3B30,Peugeot,208,passeio,2022,marrom,particular,flex,Chapecó,0,3
XAT1L76,Hyundai,Azera,passeio,2015,prata,particular,gasolina,Itajaí,0,0
YVT1W65,Volkswagen,Gol,passeio,2021,prata,particular,flex,Florianópolis,0,2
GWX8V00,Suzuki,Intruder 250,moto,2011,cinza,particular,flex,Caçador,0,0
BZO2P78,Peugeot,208,passeio,2024,verde,particular,flex,Araranguá,0,0
GQX4O87,Fiat,Argo,passeio,2022,prata,particular,flex,Palhoça,0,1
BCQ7C05,Fiat,Mobi,passeio,2018,prata,particular,flex,Lages,0,2
FUW3A01,Toyota,Etios,passeio,2025,preto,particular,flex,Chapecó,0,3
ENS4P61,Renault,Duster,SUV,2005,verde,aluguel,flex,Concórdia,0,1
MXG5C25,Peugeot,2008,SUV,2024,branco,particular,flex,Lages,0,1
SSA8S29,Suzuki,Yes 125,moto,2022,cinza,particular,flex,Palhoça,0,3
FDM9X83,Chevrolet,Onix,passeio,2020,vermelho,particular,flex,Chapecó,0,2
YAL8N44,Fiat,Strada,utilitário,2024,preto,particular,flex,Balneário Camboriú,0,0
LGV9A38,Toyota,Hilux,utilitário,2023,prata,particular,flex,Blumenau,0,2
ZZF2A51,Renault,Logan,passeio,2022,verde,particular,flex,Palhoça,0,1
HAX8G24,Chevrolet,Tracker,SUV,2005,cinza,particular,flex,Joinville,0,1
YGW4D41,Hyundai,Tucson,SUV,2018,branco,particular,flex,Joinville,0,3
QLH6Q60,Fiat,Strada,utilitário,2020,preto,particular,diesel,Florianópolis,0,1
KPD3G78,Suzuki,Intruder 250,moto,2020,cinza,particular,flex,Blumenau,0,2
ETH4L73,Chevrolet,Spin,SUV,2008,prata,particular,diesel,Chapecó,0,1
SGP4Q05,Renault,Logan,passeio,2020,preto,particular,flex,São José,0,1
JRB5K42,Suzuki,Yes 125,moto,2018,prata,particular,gasolina,Chapecó,0,0
PEH3H45,Volkswagen,Voyage,passeio,2021,cinza,particular,gasolina,Balneário Camboriú,0,3
WBW4D41,Toyota,Corolla,passeio,2025,preto,particular,flex,Criciúma,0,3
GQI9J50,Peugeot,Partner,utilitário,2023,verde,particular,álcool,Itajaí,0,0
OGW6P81,Chevrolet,Spin,SUV,2006,preto,particular,diesel,Itajaí,0,1
NEM1H83,Hyundai,Creta,SUV,2025,cinza,aluguel,gasolina,Jaraguá do Sul,0,0
RUC3H61,Yamaha,Fazer 250,moto,2020,preto,particular,flex,Joinville,0,1
DMX6I00,Peugeot,2008,SUV,2024,laranja,particular,flex,Balneário Camboriú,0,1
CIT6M79,Peugeot,Partner,utilitário,2011,cinza,aluguel,flex,Xanxerê,0,0
LGF2J90,Suzuki,Intruder 250,moto,2021,preto,aluguel,flex,Chapecó,0,0
YOP9R03,Hyundai,Azera,passeio,2011,prata,particular,gasolina,Chapecó,0,3
MNZ4U84,Suzuki,Yes 125,moto,2020,preto,aluguel,gasolina,Tubarão,0,3
IJI0R84,Hyundai,HB20,passeio,2018,marrom,aluguel,gasolina,São José,0,0
GHS4X26,Peugeot,308,passeio,2020,prata,particular,flex,Caçador,0,0
DZT0Q71,Peugeot,2008,SUV,2007,branco,particular,flex,Concórdia,0,3
CQO1H45,Ford,Ranger,caminhão,2010,prata,particular,diesel,São José,0,2
GLU7A32,Ford,Ka,passeio,2017,cinza,particular,flex,Itajaí,0,2
QYR7D46,Peugeot,2008,SUV,2018,prata,particular,flex,Florianópolis,0,3
XHL2D71,Fiat,Toro,utilitário,2010,preto,particular,álcool,Balneário Camboriú,0,1
QYE1C98,Fiat,Argo,passeio,2022,prata,aluguel,diesel,Joinville,0,0
DTR3F43,Suzuki,Yes 125,moto,2018,branco,particular,gasolina,Florianópolis,0,3
URO4S71,Suzuki,Intruder 250,moto,2024,branco,particular,flex,Florianópolis,0,0
FXQ3F28,Chevrolet,S10,caminhão,2025,amarelo,particular,diesel,Itajaí,0,2
VFP2W49,Yamaha,XTZ 150,moto,2024,branco,particular,gasolina,Florianópolis,0,0
OPH9A24,Suzuki,Yes 125,moto,2019,prata,particular,flex,Concórdia,0,0
CMA7L80,Volkswagen,T-Cross,SUV,2017,branco,particular,flex,Itajaí,0,2
OGG8J64,Jeep,Renegade,SUV,2014,branco,particular,flex,São José,0,2
NYC3G05,Chevrolet,Onix,passeio,2024,vermelho,particular,flex,Joinville,0,3
BHR6U59,Honda,Fit,passeio,2019,prata,aluguel,flex,Joinville,0,0
FBB2C90,Fiat,Toro,utilitário,2018,preto,particular,flex,Palhoça,0,1
RTG8D73,Yamaha,XTZ 150,moto,2013,preto,particular,flex,Joinville,0,2
OMS2R60,Toyota,Etios,passeio,2020,verde,particular,flex,Itajaí,0,1
VVY4T86,Honda,Biz,moto,2018,prata,particular,gasolina,Joinville,0,1
LUM4R66,Volkswagen,T-Cross,SUV,2022,cinza,particular,flex,Florianópolis,0,1
OLZ9B61,Suzuki,Intruder 250,moto,2020,vermelho,particular,flex,Florianópolis,0,0
ZIA3G30,Fiat,Strada,utilitário,2018,preto,particular,flex,Florianópolis,0,1
MMZ1R32,Renault,Duster,SUV,2021,preto,particular,diesel,Florianópolis,0,0
AKU9N66,Fiat,Toro,utilitário,2018,preto,particular,flex,Caçador,0,0
TLS6D54,Hyundai,Tucson,SUV,2018,cinza,particular,flex,Joinville,0,2
QGE3B49,Fiat,Argo,passeio,2018,prata,particular,gasolina,Florianópolis,0,3
ZCZ0I07,Renault,Logan,passeio,2022,preto,particular,diesel,Florianópolis,0,1
IGS1P80,Peugeot,308,passeio,2025,azul,particular,gasolina,Florianópolis,0,2
AWC0H59,Renault,Duster,SUV,2011,cinza,particular,gasolina,Concórdia,0,0
JQM1J51,Hyundai,Creta,SUV,2017,prata,particular,flex,São José,0,3
WEJ1M76,Jeep,Renegade,SUV,2018,verde,particular,flex,Criciúma,0,0
QCI7C80,Peugeot,2008,SUV,2013,prata,particular,flex,Blumenau,0,3
HIB9P62,Chevrolet,Prisma,passeio,2022,verde,particular,flex,Florianópolis,0,1
TWB0H80,Toyota,Etios,passeio,2008,branco,particular,flex,Canoinhas,0,0
VSB0O72,Jeep,Commander,SUV,2009,prata,particular,flex,Joinville,0,3
UJB7V23,Fiat,Toro,utilitário,2025,branco,aluguel,flex,Palhoça,0,0
ZYL6K00,Honda,Biz,moto,2022,verde,particular,flex,Palhoça,0,2
BZO6G53,Suzuki,Yes 125,moto,2022,marrom,particular,gasolina,Joinville,0,1
RTS0U68,Toyota,Hilux,utilitário,2024,cinza,particular,diesel,Rio do Sul,0,2
ECG5H36,Toyota,Hilux,utilitário,2014,preto,particular,flex,Araranguá,0,2
UAW1W10,Toyota,Hilux,utilitário,2024,branco,aluguel,flex,Blumenau,0,1
XSF0V59,Suzuki,Intruder 250,moto,2019,cinza,particular,flex,Jaraguá do Sul,0,2
TMA4D54,Honda,City,passeio,2009,preto,aluguel,flex,Palhoça,0,2
STG4R61,Toyota,Yaris,passeio,2025,cinza,particular,diesel,Brusque,0,3
WBX3E38,Fiat,Mobi,passeio,2021,branco,particular,flex,Criciúma,0,1
MNV6O15,Peugeot,2008,SUV,2011,verde,particular,flex,Blumenau,0,2
YVT7Z27,Toyota,SW4,SUV,2018,preto,particular,flex,Lages,0,3
BWT5N68,Ford,Fusion,passeio,2022,cinza,particular,flex,Tubarão,0,1
LHU3Z00,Toyota,Yaris,passeio,2018,branco,particular,flex,Itajaí,0,1
IRP3L56,Fiat,Argo,passeio,2012,prata,particular,flex,Blumenau,0,1
KJL4F49,Yamaha,XTZ 150,moto,2008,cinza,particular,flex,Itajaí,0,2
PFW2A81,Jeep,Commander,SUV,2025,preto,aluguel,flex,Blumenau,0,2
CAJ2D09,Hyundai,Creta,SUV,2021,cinza,aluguel,gasolina,Joinville,0,1
NQS8N01,Toyota,Hilux,utilitário,2019,prata,particular,flex,Canoinhas,0,0
CDF7M85,Toyota,Etios,passeio,2019,preto,particular,gasolina,Palhoça,0,3
ERL3H65,Toyota,Etios,passeio,2023,preto,particular,flex,Palhoça,0,2
XUH4N22,Toyota,SW4,SUV,2018,cinza,particular,diesel,Florianópolis,0,1
HHD3O29,Fiat,Mobi,passeio,2021,branco,particular,flex,Palhoça,0,3
JEX5Y58,Toyota,Hilux,utilitário,2017,preto,particular,flex,Criciúma,0,3
IHF7U35,Hyundai,Creta,SUV,2025,branco,aluguel,flex,Laguna,0,2
JZB7X24,Toyota,Hilux,utilitário,2019,branco,particular,gasolina,Laguna,0,2
EEJ4P47,Peugeot,2008,SUV,2015,marrom,particular,gasolina,Florianópolis,0,1
QOI1R48,Peugeot,308,passeio,2016,preto,particular,flex,Florianópolis,0,1
SZY4K90,Honda,CG 160,moto,2025,prata,particular,flex,Chapecó,0,2
FIY2Z39,Yamaha,XTZ 150,moto,2020,branco,particular,gasolina,Rio do Sul,0,0
ITY9B83,Toyota,Hilux,utilitário,2015,prata,particular,flex,Blumenau,0,2
HWI5D44,Toyota,Etios,passeio,2025,preto,particular,flex,Florianópolis,0,0
MOP4E48,Toyota,Yaris,passeio,2021,prata,particular,flex,Araranguá,0,1
YAE6X86,Suzuki,Intruder 250,moto,2017,verde,particular,gasolina,Chapecó,0,2
HBK0S97,Toyota,SW4,SUV,2025,verde,particular,álcool,Laguna,0,2
FSL6Q95,Renault,Sandero,passeio,2024,branco,particular,elétrico,Balneário Camboriú,0,3
IUN2C82,Chevrolet,Onix,passeio,2019,prata,particular,flex,Chapecó,0,1
LUU2S57,Yamaha,Fazer 250,moto,2020,cinza,particular,gasolina,Criciúma,0,1
RAW8G34,Fiat,Mobi,passeio,2009,amarelo,particular,diesel,São José,0,1
WSE0O88,Hyundai,Creta,SUV,2018,branco,particular,flex,Balneário Camboriú,0,2
AKW1J06,Toyota,SW4,SUV,2023,preto,particular,flex,Balneário Camboriú,0,0
ORP7E84,Honda,HR-V,SUV,2008,prata,particular,flex,Rio do Sul,0,1
ZWE9D48,Honda,Civic,passeio,2019,preto,particular,flex,São José,0,1
MSM4S80,Hyundai,Tucson,SUV,2018,preto,particular,flex,Florianópolis,0,0
MBW4S53,Fiat,Toro,utilitário,2024,marrom,particular,flex,Blumenau,0,3
CKM2Z59,Honda,Fit,passeio,2025,cinza,oficial,álcool,Chapecó,0,2
WKV2A06,Yamaha,XTZ 150,moto,2019,prata,particular,flex,Brusque,0,3
LKS5A42,Ford,Fiesta,passeio,2021,azul,aluguel,diesel,Blumenau,0,0
QBB9Y69,Ford,EcoSport,SUV,2016,cinza,particular,flex,São José,0,3
YMS6F10,Jeep,Renegade,SUV,2014,marrom,particular,flex,Joinville,0,0
PXV6D80,Fiat,Strada,utilitário,2018,branco,particular,álcool,Florianópolis,0,2
NWH3J00,Suzuki,Intruder 250,moto,2022,laranja,particular,flex,Araranguá,0,1
JFI1C59,Jeep,Renegade,SUV,2007,branco,particular,gasolina,Tubarão,0,3
OZB8C62,Peugeot,Partner,utilitário,2016,verde,particular,flex,Chapecó,0,3
AQP2V59,Honda,CG 160,moto,2018,preto,aluguel,flex,Blumenau,0,3
IFL6R47,Peugeot,308,passeio,2005,preto,particular,flex,Tubarão,0,0
OLH5Q58,Renault,Kwid,passeio,2017,prata,particular,flex,Lages,0,1
BBX1P07,Jeep,Commander,SUV,2025,verde,aluguel,flex,Balneário Camboriú,0,0
CML1L51,Fiat,Toro,utilitário,2021,vermelho,particular,flex,Balneário Camboriú,0,0
MLS2H58,Suzuki,Yes 125,moto,2024,cinza,particular,flex,Florianópolis,0,1
VAO8P79,Ford,Fiesta,passeio,2024,cinza,particular,flex,Itajaí,0,3
LFN7Q87,Suzuki,Intruder 250,moto,2019,cinza,particular,flex,Joinville,0,3
FRS8X87,Volkswagen,Gol,passeio,2019,branco,particular,flex,Criciúma,0,2
EAW1N02,Ford,Fiesta,passeio,2019,preto,particular,diesel,Xanxerê,0,1
BPY9Z65,Ford,Ka,passeio,2022,preto,particular,flex,Laguna,0,0
YGI0D46,Jeep,Renegade,SUV,2024,cinza,particular,flex,Itajaí,0,1
QEG2T25,Ford,Fiesta,passeio,2018,preto,particular,flex,Criciúma,0,3
HDU1L81,Ford,Ka,passeio,2025,branco,particular,flex,Chapecó,0,2
CSH5I01,Hyundai,Creta,SUV,2016,prata,particular,flex,Chapecó,0,1
GHD4X28,Fiat,Uno,passeio,2021,cinza,particular,flex,Tubarão,0,1
CUT4T06,Peugeot,Partner,utilitário,2020,branco,particular,flex,Florianópolis,0,3
KXX8N89,Honda,HR-V,SUV,2023,cinza,aluguel,flex,Lages,0,0
FUP7G54,Fiat,Mobi,passeio,2009,branco,particular,flex,Joinville,0,0
BUD4L25,Volkswagen,Polo,passeio,2019,prata,aluguel,diesel,Blumenau,0,1
CXQ3A29,Suzuki,Yes 125,moto,2022,prata,particular,flex,Itajaí,0,2
PBB6N26,Hyundai,Creta,SUV,2024,branco,aluguel,flex,Palhoça,0,0
KIT7I40,Ford,Fusion,passeio,2009,amarelo,particular,flex,Joinville,0,0
LKH1Z17,Honda,CG 160,moto,2021,branco,particular,gasolina,São José,0,3
KKQ5I92,Fiat,Uno,passeio,2024,prata,particular,flex,Chapecó,0,2
AUY6G23,Yamaha,Factor 125,moto,2021,cinza,particular,gasolina,Chapecó,0,2
KZX9S28,Ford,Fusion,passeio,2023,cinza,particular,flex,Joinville,0,1
QFG6N20,Peugeot,2008,SUV,2024,marrom,particular,flex,Chapecó,0,2
IKI5X64,Honda,Civic,passeio,2016,branco,particular,gasolina,Laguna,0,0
OPK4W28,Ford,Ka,passeio,2024,prata,particular,flex,Joinville,0,2
CKV0T26,Toyota,Corolla,passeio,2022,preto,particular,gasolina,Laguna,0,0
PDF0Y76,Peugeot,2008,SUV,2016,cinza,particular,gasolina,Itajaí,0,0
JTD3C73,Ford,Ka,passeio,2024,preto,particular,flex,Joinville,0,1
DKP9R76,Volkswagen,T-Cross,SUV,2015,marrom,particular,flex,Joinville,0,1
NRR3R58,Peugeot,2008,SUV,2007,branco,particular,flex,Blumenau,0,2
DIG7V93,Toyota,SW4,SUV,2022,branco,particular,gasolina,Chapecó,0,1
AOU4R42,Volkswagen,Voyage,passeio,2022,branco,particular,diesel,Criciúma,0,1
MYQ8P91,Hyundai,HB20,passeio,2024,verde,aluguel,flex,Chapecó,0,1
VXH4Q76,Jeep,Compass,SUV,2015,prata,particular,álcool,Itajaí,0,3
JEQ1Q90,Volkswagen,Virtus,passeio,2006,prata,particular,flex,Itajaí,0,3
GJO6P95,Renault,Logan,passeio,2024,cinza,particular,gasolina,Chapecó,0,1
XTW5J45,Suzuki,Intruder 250,moto,2005,preto,particular,flex,Lages,0,3
FRZ7G40,Fiat,Toro,utilitário,2018,cinza,aluguel,diesel,Criciúma,0,0
FVP8Y40,Jeep,Compass,SUV,2022,amarelo,particular,álcool,Blumenau,0,1
QTK4S39,Honda,Fit,passeio,2014,prata,particular,álcool,Laguna,0,3
KGN0T20,Fiat,Uno,passeio,2018,preto,particular,flex,Brusque,0,3
QAS1T09,Renault,Logan,passeio,2019,prata,particular,flex,Araranguá,0,3
BYX7M49,Suzuki,Yes 125,moto,2021,prata,particular,gasolina,Chapecó,0,2
OSP1W93,Honda,Biz,moto,2021,cinza,particular,gasolina,Florianópolis,0,0
WMC6M29,Fiat,Toro,utilitário,2019,prata,particular,flex,Palhoça,0,0
XYJ0H54,Suzuki,Intruder 250,moto,2018,amarelo,aluguel,flex,Criciúma,0,1
GSA6H88,Peugeot,208,passeio,2007,marrom,particular,flex,Balneário Camboriú,0,2
NUT5X74,Honda,City,passeio,2021,cinza,particular,flex,Tubarão,0,1
