placa,marca,modelo,tipo,ano,cor,categoria,combustivel,cidade_emplacamento,clonado,num_infracoes
PDR2A75,Yamaha,Fazer 250,moto,2006,verde,aluguel,flex,Palhoça,0,2
OKL2Z43,Peugeot,Partner,utilitário,2023,cinza,particular,flex,Itajaí,0,2
JOV7G99,Jeep,Commander,SUV,2021,cinza,particular,flex,Blumenau,0,0
NGY8C45,Jeep,Compass,SUV,2006,prata,particular,flex,Blumenau,0,2
LXZ9D84,Fiat,Strada,utilitário,2013,branco,particular,flex,Itajaí,0,3
YVB3X50,Hyundai,Creta,SUV,2024,branco,particular,flex,Chapecó,0,2
AYO8Q38,Volkswagen,T-Cross,SUV,2014,amarelo,particular,diesel,Chapecó,0,2
JCO7U30,Volkswagen,Polo,passeio,2020,cinza,particular,flex,Blumenau,0,1
JIX3H23,Volkswagen,Virtus,passeio,2007,prata,aluguel,gasolina,Joinville,0,0
IZP5W94,Suzuki,Yes 125,moto,2025,vermelho,aluguel,flex,Joinville,0,3
EMB9V07,Ford,Fusion,passeio,2006,preto,particular,flex,Canoinhas,0,0
ULA3G51,Chevrolet,Spin,SUV,2012,cinza,particular,flex,Concórdia,1,1
QEP1H91,Chevrolet,Prisma,passeio,2013,preto,particular,gasolina,Joinville,0,1
LJF9U21,Peugeot,308,passeio,2018,preto,particular,flex,Florianópolis,0,2
YES9D31,Jeep,Commander,SUV,2025,cinza,aluguel,álcool,Palhoça,0,0
JBU1B27,Renault,Duster,SUV,2006,amarelo,particular,álcool,Lages,0,0
UWW8O15,Volkswagen,T-Cross,SUV,2007,prata,particular,flex,Caçador,0,1
ODQ9U52,Yamaha,Factor 125,moto,2020,cinza,particular,gasolina,Palhoça,0,2
IRZ5K92,Jeep,Compass,SUV,2011,cinza,particular,flex,São José,0,3
DJM4Y62,Renault,Duster,SUV,2024,branco,particular,flex,São José,0,3
BHF4E49,Chevrolet,S10,caminhão,2020,branco,particular,diesel,Palhoça,0,2
MTI6M77,Renault,Duster,SUV,2021,preto,particular,flex,Criciúma,0,1
FVV7Z74,Fiat,Strada,utilitário,2023,cinza,particular,flex,São José,0,3
IWN3B11,Fiat,Strada,utilitário,2020,laranja,particular,diesel,Blumenau,0,3
GVO9K38,Jeep,Renegade,SUV,2025,cinza,particular,flex,Balneário Camboriú,1,13
TRO1Z77,Fiat,Toro,utilitário,2020,branco,particular,flex,Brusque,1,11
PLF8J22,Chevrolet,Prisma,passeio,2024,laranja,particular,flex,Lages,0,0
OAF0B50,Ford,Fiesta,passeio,2018,branco,particular,flex,Laguna,0,1
IOT9T38,Yamaha,Factor 125,moto,2025,marrom,aluguel,flex,Blumenau,0,2
YKP8A67,Fiat,Toro,utilitário,2016,preto,particular,flex,Chapecó,0,3
WLZ6M94,Jeep,Renegade,SUV,2018,prata,particular,flex,Chapecó,1,3
BZT8C65,Toyota,Hilux,utilitário,2022,cinza,aluguel,flex,Caçador,0,3
TKS6X95,Chevrolet,Onix,passeio,2018,cinza,particular,flex,Florianópolis,1,2
RZL6L20,Yamaha,Fazer 250,moto,2019,cinza,particular,gasolina,Concórdia,1,3
IHE2P08,Fiat,Mobi,passeio,2018,branco,particular,gasolina,Blumenau,0,3
AFV9U60,Toyota,SW4,SUV,2021,prata,particular,elétrico,Joinville,0,2
JSM6C41,Ford,Fusion,passeio,2016,branco,particular,flex,Itajaí,1,16
OVH9F43,Ford,Ka,passeio,2022,cinza,particular,flex,Itajaí,0,3
OLU2I21,Toyota,Hilux,utilitário,2020,amarelo,particular,flex,Palhoça,0,2
OCM1Z60,Ford,EcoSport,SUV,2006,branco,particular,flex,Florianópolis,0,3
PJZ0V99,Chevrolet,Spin,SUV,2020,preto,particular,flex,Joinville,0,2
CSQ3H04,Renault,Duster,SUV,2019,cinza,particular,flex,Itajaí,0,2
CAK8M00,Jeep,Renegade,SUV,2013,branco,particular,flex,Blumenau,0,3
ZAE6I24,Suzuki,Intruder 250,moto,2019,branco,particular,flex,Joinville,0,2
OLG9C86,Fiat,Uno,passeio,2025,cinza,particular,flex,Itajaí,0,2
ZWE8Z89,Renault,Logan,passeio,2024,prata,particular,flex,Palhoça,1,0
IIS3J67,Chevrolet,Prisma,passeio,2024,preto,particular,flex,Lages,0,1
TBK9P26,Peugeot,Partner,utilitário,2018,branco,particular,flex,Lages,0,3
FJC3B75,Ford,EcoSport,SUV,2021,branco,particular,flex,Florianópolis,0,0
UDO4J14,Suzuki,Intruder 250,moto,2019,branco,particular,flex,Itajaí,0,0
JJP4S80,Toyota,Corolla,passeio,2014,cinza,particular,flex,Joinville,0,1
QWB9H65,Volkswagen,Polo,passeio,2020,branco,particular,flex,Joinville,0,0
IDB2X74,Renault,Duster,SUV,2019,cinza,particular,flex,Itajaí,0,0
BVS5C18,Honda,HR-V,SUV,2019,prata,particular,flex,Lages,1,9
GKL4J51,Peugeot,308,passeio,2025,cinza,particular,álcool,Chapecó,0,0
QQA5I55,Yamaha,Factor 125,moto,2011,prata,particular,flex,Criciúma,0,1
FXH4Q88,Suzuki,Yes 125,moto,2022,prata,oficial,flex,Xanxerê,0,2
QVB7X76,Renault,Duster,SUV,2018,branco,aluguel,flex,Chapecó,0,1
INT0N57,Ford,EcoSport,SUV,2011,prata,particular,flex,Lages,0,3
IYM8F11,Suzuki,Intruder 250,moto,2025,branco,particular,flex,Joinville,0,2
FQJ0U41,Hyundai,Creta,SUV,2022,azul,particular,flex,Lages,0,1
EEB5J22,Fiat,Uno,passeio,2023,branco,particular,flex,Blumenau,0,0
SCK7J97,Honda,HR-V,SUV,2011,branco,particular,gasolina,Balneário Camboriú,0,0
HVR4M76,Suzuki,Intruder 250,moto,2008,prata,particular,flex,Lages,0,0
MKQ4Y39,Hyundai,Creta,SUV,2011,branco,aluguel,gasolina,Florianópolis,0,1
SQH9S79,Peugeot,308,passeio,2019,verde,particular,gasolina,Florianópolis,0,2
EGK3S95,Renault,Kwid,passeio,2011,preto,aluguel,flex,Palhoça,0,1
JWT3P22,Jeep,Compass,SUV,2012,prata,particular,flex,Laguna,0,2
PYX4T00,Honda,HR-V,SUV,2018,cinza,particular,flex,São José,0,1
NPN7C34,Jeep,Commander,SUV,2025,prata,particular,flex,Florianópolis,0,0
FIR9Z01,Volkswagen,Voyage,passeio,2022,marrom,particular,flex,Lages,0,2
CUG1T58,Volkswagen,Voyage,passeio,2008,cinza,particular,flex,Itajaí,0,3
ZYM9K91,Fiat,Mobi,passeio,2018,preto,particular,flex,Itajaí,0,1
MWV8T47,Chevrolet,S10,caminhão,2023,cinza,particular,diesel,Lages,0,0
NYP3Z55,Suzuki,Yes 125,moto,2018,preto,particular,flex,Palhoça,1,13
GFD9O80,Toyota,Hilux,utilitário,2019,prata,oficial,flex,São José,0,0
ACN7G86,Suzuki,Intruder 250,moto,2019,amarelo,aluguel,gasolina,Blumenau,0,2
NMT8X52,Chevrolet,Tracker,SUV,2015,preto,particular,flex,Itajaí,0,2
WPK3L27,Volkswagen,T-Cross,SUV,2025,preto,particular,gasolina,São José,0,2
RVQ9F15,Ford,Ranger,caminhão,2023,vermelho,particular,diesel,Chapecó,0,3
CRB7E01,Renault,Sandero,passeio,2009,cinza,aluguel,gasolina,São José,0,0
LUL7L72,Chevrolet,S10,caminhão,2015,marrom,aluguel,diesel,Laguna,0,3
AQL7P20,Fiat,Uno,passeio,2023,prata,particular,álcool,Chapecó,1,3
VJT2I75,Chevrolet,Tracker,SUV,2006,cinza,particular,diesel,Tubarão,0,2
EKU3A37,Hyundai,Creta,SUV,2022,preto,particular,flex,Itajaí,0,2
NDJ5E17,Hyundai,Tucson,SUV,2025,prata,particular,flex,Chapecó,0,2
LCM9Q88,Honda,City,passeio,2018,branco,particular,álcool,Palhoça,0,0
GYC7J37,Peugeot,2008,SUV,2019,branco,particular,flex,Balneário Camboriú,0,1
HKR5C95,Hyundai,Creta,SUV,2010,preto,particular,flex,Criciúma,0,1
RAQ4L55,Ford,Ranger,caminhão,2021,cinza,particular,diesel,São José,0,1
XGC9C58,Yamaha,XTZ 150,moto,2024,cinza,particular,gasolina,Lages,0,3
VFC3X60,Renault,Kwid,passeio,2021,amarelo,particular,flex,Brusque,0,0
XLS9V63,Hyundai,Tucson,SUV,2011,preto,particular,gasolina,Chapecó,0,0
YAJ0D65,Yamaha,XTZ 150,moto,2023,branco,particular,gasolina,São José,0,2
EMF8S62,Toyota,Corolla,passeio,2013,preto,particular,flex,Chapecó,0,1
EHE8L09,Hyundai,Creta,SUV,2025,prata,particular,flex,Rio do Sul,1,17
QRZ4M19,Chevrolet,Prisma,passeio,2010,cinza,particular,flex,Florianópolis,0,2
CHH1P16,Volkswagen,Voyage,passeio,2019,prata,particular,flex,Jaraguá do Sul,0,2
MRN4C20,Jeep,Compass,SUV,2024,prata,particular,diesel,São José,1,3
VPR3K22,Honda,CG 160,SUV,2023,cinza,particular,flex,Joinville,1,3
LFV3J34,Suzuki,Intruder 250,moto,2023,prata,particular,gasolina,Laguna,0,0
BNF8J43,Volkswagen,Voyage,passeio,2019,vermelho,aluguel,gasolina,Canoinhas,0,1
RWF1U99,Jeep,Commander,SUV,2010,laranja,particular,flex,Joinville,0,2
MRF4J80,Peugeot,208,passeio,2006,preto,particular,flex,Itajaí,0,0
GXD3D88,Chevrolet,Onix,passeio,2013,preto,particular,flex,Balneário Camboriú,0,0
SZH7V21,Fiat,Mobi,passeio,2020,branco,particular,diesel,Brusque,0,1
AVQ9O12,Toyota,Etios,passeio,2018,preto,particular,flex,Itajaí,0,2
RJL4H55,Hyundai,Creta,SUV,2025,prata,particular,diesel,Joinville,0,0
RIK6P11,Peugeot,208,passeio,2010,cinza,particular,flex,Chapecó,0,1
FCY4H21,Honda,Biz,moto,2007,verde,particular,gasolina,Itajaí,0,0
XGN6L56,Yamaha,Factor 125,moto,2020,preto,particular,flex,Itajaí,0,1
NJS4W89,Toyota,Corolla,passeio,2024,azul,particular,diesel,São José,0,3
JEA8U15,Toyota,Corolla,passeio,2021,cinza,particular,gasolina,Florianópolis,0,0
SPU2K72,Jeep,Renegade,SUV,2018,marrom,particular,flex,Balneário Camboriú,1,2
DAU8X36,Fiat,Strada,utilitário,2009,cinza,particular,flex,Balneário Camboriú,0,3
AZZ2U10,Toyota,Etios,passeio,2021,preto,particular,flex,Chapecó,0,1
VST3K39,Ford,Ranger,caminhão,2020,verde,particular,diesel,São José,0,0
MUI4X49,Volkswagen,T-Cross,SUV,2018,cinza,particular,flex,Itajaí,0,2
OFM6I48,Chevrolet,Spin,SUV,2025,preto,particular,gasolina,Chapecó,0,1
GUU8P49,Fiat,Toro,utilitário,2024,cinza,particular,gasolina,Balneário Camboriú,0,0
VOV1F69,Toyota,SW4,SUV,2024,preto,particular,flex,Caçador,0,2
QVI6R77,Renault,Kwid,passeio,2021,azul,particular,flex,Blumenau,0,3
LNF5K16,Renault,Duster,SUV,2020,prata,particular,flex,Chapecó,0,0
VYV3X47,Peugeot,308,passeio,2023,cinza,aluguel,álcool,Blumenau,0,1
AHD0D14,Ford,Fusion,passeio,2024,cinza,oficial,flex,Blumenau,0,0
RAA8W52,Hyundai,Tucson,SUV,2018,cinza,oficial,flex,Palhoça,0,1
RED9X53,Ford,Ka,passeio,2010,preto,particular,flex,Rio do Sul,1,14
BSA7O41,Jeep,Renegade,SUV,2021,preto,particular,flex,Blumenau,0,3
CRS0E41,Chevrolet,Spin,SUV,2019,cinza,particular,flex,Blumenau,0,0
DSQ8P10,Peugeot,Partner,utilitário,2024,preto,particular,flex,Tubarão,0,3
BMS2M93,Peugeot,208,passeio,2024,laranja,particular,álcool,Chapecó,0,2
IXO6U42,Fiat,Mobi,passeio,2024,preto,particular,flex,Criciúma,0,2
NRM8Y64,Fiat,Strada,utilitário,2018,verde,particular,gasolina,Itajaí,0,1
AHR8M68,Renault,Logan,passeio,2021,prata,particular,gasolina,São José,0,1
RPX9V57,Peugeot,Partner,utilitário,2023,prata,particular,flex,Araranguá,0,3
HOX1D39,Renault,Duster,passeio,2015,prata,particular,flex,Balneário Camboriú,1,3
ULP3L14,Yamaha,XTZ 150,moto,2015,branco,particular,gasolina,Itajaí,0,3
ZEK6D33,Ford,Ranger,caminhão,2020,marrom,particular,diesel,Florianópolis,0,0
MET8J35,Jeep,Compass,SUV,2019,prata,particular,flex,Lages,0,0
HPJ3E12,Volkswagen,T-Cross,SUV,2022,cinza,particular,flex,Florianópolis,0,2
FQH7D61,Chevrolet,Prisma,passeio,2020,prata,particular,diesel,Chapecó,0,1
DOE0M32,Toyota,SW4,SUV,2025,branco,particular,gasolina,São José,0,1
JTD6G56,Ford,Fiesta,passeio,2025,prata,oficial,flex,Canoinhas,0,1
RMG0Q30,Volkswagen,Voyage,passeio,2008,cinza,particular,álcool,São José,0,2
MXV6O55,Toyota,SW4,SUV,2022,cinza,particular,flex,Itajaí,0,0
AMV8K54,Ford,Fusion,passeio,2025,prata,particular,flex,Blumenau,0,2
YQN4M24,Yamaha,Fazer 250,moto,2021,laranja,particular,gasolina,Chapecó,0,1
SZS9J41,Fiat,Toro,utilitário,2023,preto,particular,flex,Balneário Camboriú,1,1
IFC3B72,Yamaha,Fazer 250,moto,2019,preto,particular,gasolina,Palhoça,0,3
RKE0X94,Hyundai,Creta,SUV,2020,preto,particular,flex,Florianópolis,1,14
LRC3A20,Jeep,Compass,SUV,2009,prata,particular,diesel,Itajaí,0,1
IPK6S37,Jeep,Renegade,SUV,2014,branco,particular,flex,Florianópolis,0,1
GJZ5J59,Volkswagen,Voyage,passeio,2021,branco,particular,flex,Blumenau,0,2
GSY3A83,Suzuki,Yes 125,moto,2025,marrom,particular,gasolina,Florianópolis,0,0
VWM9Z26,Renault,Logan,passeio,2024,preto,particular,álcool,Blumenau,0,1
CCN5C51,Volkswagen,Virtus,passeio,2013,cinza,particular,flex,Itajaí,0,3
ALC4G98,Peugeot,208,passeio,2023,preto,particular,flex,Balneário Camboriú,0,1
RUG6U51,Ford,EcoSport,SUV,2019,branco,particular,gasolina,Balneário Camboriú,0,1
FFG6H95,Yamaha,XTZ 150,moto,2025,marrom,particular,gasolina,Joinville,0,2
YRN6B42,Toyota,Yaris,passeio,2023,marrom,particular,flex,Caçador,0,3
QFN5W28,Chevrolet,Prisma,passeio,2025,prata,particular,flex,Rio do Sul,1,19
IUA6Y71,Fiat,Toro,utilitário,2019,prata,particular,flex,Joinville,0,0
WXS7T20,Suzuki,Yes 125,moto,2025,branco,aluguel,gasolina,Chapecó,0,2
PLE2M27,Volkswagen,Virtus,passeio,2015,preto,aluguel,flex,Joinville,1,0
NXZ3C38,Jeep,Compass,SUV,2019,azul,particular,flex,Blumenau,0,1
MPO6A92,Fiat,Toro,utilitário,2024,cinza,particular,gasolina,Criciúma,0,2
XYG6P85,Ford,Fusion,passeio,2024,prata,aluguel,elétrico,São José,0,1
LFC1V71,Suzuki,Intruder 250,moto,2010,laranja,particular,flex,Blumenau,0,3
FDX6E74,Renault,Sandero,passeio,2023,prata,particular,flex,Florianópolis,0,1
XTC2F81,Peugeot,2008,SUV,2021,branco,particular,flex,Palhoça,0,2
VHZ7J72,Toyota,Yaris,passeio,2020,preto,aluguel,flex,Itajaí,0,2
BBE9R21,Chevrolet,Prisma,passeio,2006,branco,particular,flex,Blumenau,0,0
GES4O81,Toyota,Yaris,passeio,2024,branco,particular,gasolina,Blumenau,0,0
FDD5A40,Honda,City,passeio,2019,branco,aluguel,flex,Criciúma,0,3
QUB3S97,Suzuki,Intruder 250,moto,2025,preto,particular,gasolina,Chapecó,0,0
PXB3R39,Yamaha,Factor 125,moto,2009,cinza,particular,flex,Criciúma,0,1
GDO9K45,Ford,Ka,passeio,2006,azul,particular,gasolina,Florianópolis,1,10
AKH0U05,Hyundai,HB20,passeio,2022,vermelho,particular,flex,Itajaí,0,1
PBU7M72,Suzuki,Intruder 250,moto,2021,preto,particular,gasolina,Rio do Sul,0,0
GOQ6G13,Chevrolet,Tracker,SUV,2024,branco,particular,elétrico,Florianópolis,0,1
ASK0A52,Suzuki,Intruder 250,moto,2023,cinza,particular,gasolina,Florianópolis,0,2
NQY2S26,Volkswagen,Gol,passeio,2020,branco,particular,flex,Itajaí,0,3
LBV2Z63,Renault,Kwid,passeio,2021,branco,aluguel,diesel,Criciúma,0,1
WJW4P23,Toyota,SW4,SUV,2023,preto,aluguel,flex,Xanxerê,0,2
LSH4P28,Peugeot,308,passeio,2025,preto,particular,gasolina,Canoinhas,0,0
RPZ0G72,Honda,CG 160,moto,2022,preto,particular,gasolina,Florianópolis,0,0
OFS0Q85,Yamaha,XTZ 150,moto,2022,vermelho,particular,gasolina,Florianópolis,0,1
PEY4B18,Chevrolet,Prisma,passeio,2021,preto,particular,flex,Blumenau,0,1
NWI0T14,Jeep,Commander,SUV,2018,laranja,particular,flex,Itajaí,0,2
XPX8F71,Chevrolet,Tracker,SUV,2025,preto,aluguel,gasolina,Laguna,0,2
WTW1V66,Hyundai,Azera,passeio,2022,prata,particular,flex,Balneário Camboriú,0,0
CIO8F72,Fiat,Argo,passeio,2022,branco,particular,gasolina,Florianópolis,0,3
CVZ3S52,Fiat,Toro,utilitário,2018,marrom,particular,gasolina,Concórdia,0,1
EAK9P20,Renault,Sandero,passeio,2023,azul,particular,flex,Criciúma,0,2
HUZ6W73,Fiat,Strada,utilitário,2025,branco,particular,flex,Blumenau,0,2
WLF6A49,Renault,Logan,passeio,2021,prata,aluguel,diesel,Florianópolis,0,1
PSD5Z40,Honda,CG 160,moto,2020,cinza,particular,flex,Itajaí,0,2
KDO7S65,Fiat,Uno,passeio,2020,prata,particular,elétrico,Joinville,0,2
HXW1C53,Toyota,Etios,passeio,2020,prata,particular,flex,Jaraguá do Sul,0,0
YKO1K35,Suzuki,Intruder 250,moto,2023,prata,particular,flex,Xanxerê,0,3
TOH8L92,Hyundai,Tucson,SUV,2009,cinza,particular,diesel,São José,0,1
BYX2G04,Renault,Duster,SUV,2011,cinza,particular,flex,São José,1,8
RVS1Z60,Jeep,Commander,SUV,2024,azul,particular,flex,Florianópolis,0,0
EZO0N75,Yamaha,Factor 125,moto,2005,azul,particular,flex,São José,0,0
PAH6C46,Honda,Civic,passeio,2024,laranja,particular,flex,Concórdia,0,0
VZJ2H21,Volkswagen,Gol,passeio,2017,branco,particular,flex,Palhoça,0,0
WYN5B88,Renault,Logan,passeio,2021,cinza,particular,gasolina,Concórdia,0,2
XRN4H23,Yamaha,XTZ 150,moto,2024,branco,particular,gasolina,São José,0,1
SNL4H68,Honda,City,passeio,2009,branco,aluguel,flex,São José,0,2
LIE2J63,Suzuki,Yes 125,moto,2016,prata,aluguel,gasolina,Itajaí,0,0
VFN8C66,Fiat,Argo,passeio,2022,prata,particular,flex,Criciúma,0,0
XCE2N70,Chevrolet,Onix,passeio,2019,prata,particular,gasolina,Florianópolis,0,1
OXI5X96,Hyundai,HB20,passeio,2009,prata,particular,flex,Joinville,0,0
KLT0S52,Suzuki,Intruder 250,moto,2023,preto,particular,flex,Palhoça,0,3
VDY4H78,Suzuki,Intruder 250,moto,2020,cinza,particular,gasolina,Florianópolis,0,0
UPW6U17,Fiat,Toro,utilitário,2021,preto,particular,diesel,Canoinhas,0,0
NJV1Y17,Jeep,Renegade,SUV,2020,cinza,particular,flex,Blumenau,0,0
KNX7J72,Volkswagen,Virtus,passeio,2024,branco,particular,flex,Itajaí,0,0
IOO2V51,Honda,HR-V,SUV,2023,prata,particular,flex,Lages,0,0
GLJ4M58,Toyota,Etios,passeio,2021,branco,particular,gasolina,Chapecó,0,2
PFR7J12,Hyundai,HB20,passeio,2006,prata,oficial,flex,Balneário Camboriú,0,0
YDF3K09,Renault,Logan,passeio,2023,prata,aluguel,elétrico,São José,0,1
GOM0O93,Hyundai,Tucson,SUV,2021,cinza,particular,gasolina,Joinville,0,2
WRP8S54,Renault,Duster,SUV,2014,preto,particular,flex,Itajaí,0,1
RZF8O34,Fiat,Mobi,passeio,2025,branco,particular,gasolina,São José,0,1
PIL5J67,Hyundai,HB20,passeio,2024,laranja,particular,flex,Lages,0,0
ZRK9M19,Jeep,Renegade,SUV,2012,cinza,particular,flex,Joinville,0,2
BNC1Q18,Suzuki,Intruder 250,moto,2018,cinza,particular,gasolina,Blumenau,0,0
WTD1B02,Toyota,Corolla,passeio,2013,prata,particular,flex,Xanxerê,0,3
PRU0W66,Yamaha,Factor 125,moto,2020,branco,particular,gasolina,Chapecó,0,2
KMP3R96,Ford,EcoSport,SUV,2024,branco,particular,flex,Criciúma,0,3
EQA0P76,Honda,Fit,passeio,2023,cinza,particular,flex,Caçador,0,3
QEY6I54,Yamaha,XTZ 150,moto,2019,branco,particular,flex,Itajaí,0,2
EXF6O71,Volkswagen,Voyage,passeio,2021,branco,particular,flex,Florianópolis,1,9
UAY4P64,Yamaha,XTZ 150,moto,2019,preto,particular,flex,Florianópolis,0,2
PXZ7A90,Ford,EcoSport,SUV,2019,preto,aluguel,flex,Itajaí,0,1
AGT0X07,Honda,CG 160,moto,2008,preto,particular,flex,Joinville,0,3
LUW5M34,Peugeot,Partner,utilitário,2020,azul,particular,flex,Florianópolis,1,19
UPQ4F03,Fiat,Strada,utilitário,2008,branco,particular,flex,Jaraguá do Sul,0,2
GKS9B75,Chevrolet,Tracker,SUV,2009,prata,particular,flex,Joinville,0,1
HTR0K96,Yamaha,XTZ 150,moto,2006,branco,particular,gasolina,Balneário Camboriú,0,2
YVW9C90,Renault,Kwid,passeio,2023,preto,particular,flex,Florianópolis,1,17
QJM0O78,Toyota,SW4,SUV,2025,preto,particular,flex,Brusque,0,0
WBR4B54,Hyundai,Azera,passeio,2024,branco,aluguel,gasolina,Concórdia,0,2
THM0H26,Suzuki,Yes 125,moto,2018,prata,particular,gasolina,Palhoça,0,3
ETG4I59,Fiat,Uno,passeio,2018,cinza,particular,flex,Joinville,0,2
RFI2P74,Yamaha,Fazer 250,moto,2016,branco,particular,gasolina,Balneário Camboriú,0,2
VQO5Y10,Jeep,Compass,SUV,2009,amarelo,particular,flex,Chapecó,0,0
BJI9H57,Toyota,Hilux,utilitário,2019,prata,particular,flex,Lages,1,9
VPB1L18,Suzuki,Intruder 250,moto,2015,prata,particular,flex,Joinville,0,2
MNW4D79,Honda,HR-V,SUV,2021,branco,particular,flex,Itajaí,0,1
IIA8W49,Yamaha,XTZ 150,moto,2019,prata,particular,flex,Blumenau,0,3
SRV7D50,Suzuki,Intruder 250,moto,2006,prata,particular,gasolina,Florianópolis,0,1
QKP0P05,Ford,Fiesta,passeio,2010,preto,particular,flex,Itajaí,0,0
TXR6E79,Peugeot,Partner,utilitário,2022,marrom,aluguel,diesel,Joinville,0,2
FRO9R58,Suzuki,Yes 125,moto,2021,vermelho,aluguel,gasolina,Balneário Camboriú,0,3
LUD1H84,Fiat,Uno,passeio,2021,branco,particular,flex,Balneário Camboriú,0,3
RSQ4L87,Renault,Kwid,passeio,2022,branco,particular,flex,São José,0,3
SDY1N50,Toyota,SW4,SUV,2010,preto,particular,flex,Criciúma,0,2
EXS5U71,Jeep,Compass,SUV,2016,cinza,particular,flex,Lages,0,2
XNO8D77,Renault,Logan,passeio,2006,branco,particular,flex,Itajaí,0,3
IXA6I31,Chevrolet,Prisma,passeio,2025,preto,particular,flex,Balneário Camboriú,0,1
RSM7U23,Toyota,Yaris,passeio,2022,branco,aluguel,diesel,Blumenau,1,1
UWQ9D71,Honda,Biz,moto,2017,branco,particular,gasolina,Joinville,0,3
OUB9N62,Volkswagen,T-Cross,SUV,2022,cinza,particular,flex,Florianópolis,0,3
JQC2Q02,Hyundai,Creta,SUV,2016,cinza,particular,flex,Chapecó,0,0
WCN2Q07,Chevrolet,Tracker,SUV,2020,amarelo,particular,flex,Brusque,0,1
IVC2Y34,Ford,Ka,passeio,2025,prata,particular,diesel,São José,0,2
FLD2Y43,Suzuki,Intruder 250,moto,2024,amarelo,particular,flex,Florianópolis,0,2
DPV5X54,Renault,Logan,passeio,2008,cinza,particular,flex,Criciúma,0,2
TFD6X25,Ford,Ranger,caminhão,2022,cinza,particular,diesel,Florianópolis,0,1
AVQ1I97,Ford,Fiesta,passeio,2024,preto,particular,flex,Chapecó,1,6
ZNX2E27,Volkswagen,T-Cross,SUV,2019,cinza,particular,flex,Palhoça,0,3
XVX0L97,Fiat,Uno,passeio,2019,cinza,particular,flex,Araranguá,0,3
MVY7A42,Hyundai,Azera,passeio,2007,prata,particular,flex,Florianópolis,1,13
IMW1R72,Fiat,Mobi,passeio,2017,branco,particular,flex,Blumenau,0,2
EKI1C03,Hyundai,HB20,passeio,2022,preto,particular,diesel,Xanxerê,0,0
VNB3E98,Renault,Logan,passeio,2021,branco,particular,flex,Balneário Camboriú,0,0
NLB1X43,Renault,Duster,SUV,2023,prata,particular,diesel,Chapecó,0,0
WYU0E14,Chevrolet,Spin,SUV,2025,cinza,particular,flex,São José,0,2
KLO3Y77,Fiat,Mobi,passeio,2005,preto,aluguel,flex,Criciúma,0,0
GDZ5V74,Volkswagen,T-Cross,SUV,2019,prata,particular,flex,Tubarão,0,3
SRE5D16,Jeep,Commander,SUV,2023,marrom,particular,flex,Blumenau,0,0
YON2T08,Fiat,Toro,utilitário,2025,vermelho,particular,flex,Blumenau,0,2
DRA2R45,Jeep,Renegade,SUV,2024,cinza,particular,gasolina,Blumenau,0,2
LXF7E89,Volkswagen,Gol,passeio,2015,cinza,particular,flex,Laguna,0,0
MMR6B09,Chevrolet,Onix,passeio,2016,branco,particular,diesel,Canoinhas,0,2
RWX3J37,Suzuki,Yes 125,moto,2025,prata,particular,flex,Joinville,0,2
HNG8E17,Honda,Biz,moto,2005,prata,particular,gasolina,Rio do Sul,0,3
LPT6M85,Peugeot,2008,SUV,2023,prata,particular,flex,Lages,0,3
ECE6V55,Suzuki,Yes 125,moto,2018,branco,particular,gasolina,Xanxerê,0,1
KAN5W28,Hyundai,Azera,passeio,2025,vermelho,particular,flex,Joinville,0,0
XFP9A34,Jeep,Compass,SUV,2013,cinza,particular,flex,Lages,0,3
IWN4R66,Volkswagen,Virtus,passeio,2021,azul,aluguel,flex,Lages,0,2
QFR1S06,Volkswagen,Gol,passeio,2020,preto,aluguel,diesel,Palhoça,0,2
ZYT8F30,Renault,Sandero,passeio,2024,vermelho,particular,flex,Criciúma,0,2
KJE4A00,Renault,Sandero,passeio,2021,preto,particular,flex,Itajaí,1,14
AOL5J25,Suzuki,Yes 125,moto,2019,branco,particular,gasolina,São José,0,1
KKH3J68,Toyota,Yaris,passeio,2020,marrom,particular,flex,Balneário Camboriú,0,2
OXG1X01,Peugeot,2008,SUV,2009,branco,particular,flex,São José,0,3
SPJ8U52,Ford,Ka,passeio,2019,branco,aluguel,gasolina,Blumenau,0,2
TZE5O50,Ford,Fiesta,passeio,2025,marrom,particular,flex,Laguna,0,3
WTH5R78,Jeep,Compass,SUV,2022,prata,aluguel,elétrico,Chapecó,0,3
CJL9V84,Chevrolet,Tracker,SUV,2025,amarelo,particular,flex,Criciúma,0,1
QAY9A78,Suzuki,Yes 125,moto,2024,prata,particular,gasolina,Palhoça,0,0
VEQ4M51,Jeep,Commander,SUV,2014,preto,particular,flex,Tubarão,0,3
BQO2J20,Honda,Civic,passeio,2020,prata,particular,flex,Jaraguá do Sul,0,0
WFN8A06,Jeep,Compass,SUV,2023,marrom,particular,flex,Palhoça,0,0
YJZ4X25,Ford,Fusion,passeio,2020,amarelo,particular,flex,Itajaí,0,2
TRW9E09,Jeep,Compass,SUV,2016,branco,particular,flex,Laguna,0,1
HJB5X89,Honda,HR-V,SUV,2025,preto,particular,flex,Lages,0,3
QZS9D09,Suzuki,Yes 125,moto,2021,cinza,particular,gasolina,Brusque,0,1
JTC6E53,Chevrolet,Tracker,SUV,2018,cinza,particular,diesel,Araranguá,0,1
